ano,mes,dia,HML
2014,10,31,.0186222
2014,11,3,-.0043402
2014,11,4,.0100817
2014,11,5,-.0142247
2014,11,6,-.0056087
2014,11,7,.0002604
2014,11,10,.000576
2014,11,11,-.0031005
2014,11,12,.0123963
2014,11,13,.0028019
2014,11,14,-.0067147
2014,11,17,.0013216
2014,11,18,-.0094201
2014,11,19,.0112849
2014,11,21,.0192484
2014,11,24,.0009333
2014,11,25,-.0011926
2014,11,26,.0038618
2014,11,27,-.0017348
2014,11,28,-.0002409
2014,12,1,-.0050506
2014,12,2,-.0007322
2014,12,3,.0131432
2014,12,4,-.0132796
2014,12,5,-.0063431
2014,12,8,-.0111434
2014,12,9,-.0103307
2014,12,10,-.0252573
2014,12,11,-.0161856
2014,12,12,.0132279
2014,12,15,-.0190636
2014,12,16,.0227442
2014,12,17,.0230185
2014,12,18,-.004793
2014,12,19,.0057327
2014,12,22,-.0044291
2014,12,23,.0157804
2014,12,26,.0007829
2014,12,29,.0017676
2014,12,30,.0066934
2015,1,2,-.0011266
2015,1,5,-.003513
2015,1,6,.0105257
2015,1,7,.0112144
2015,1,8,-.0012816
2015,1,9,-.0051081
2015,1,12,-.0131264
2015,1,13,-.0072326
2015,1,14,-.023148
2015,1,15,5.91e-06
2015,1,16,-.0101143
2015,1,19,-.006896
2015,1,20,.0008967
2015,1,21,.0100865
2015,1,22,.0242184
2015,1,23,-.0051457
2015,1,26,-.0117289
2015,1,27,-.0063373
2015,1,28,-.0125293
2015,1,29,-.0096734
2015,1,30,.0015142
2015,2,2,.0053518
2015,2,3,.0184986
2015,2,4,.004578
2015,2,5,.0026147
2015,2,6,.0032948
2015,2,9,.0092226
2015,2,10,.0016388
2015,2,11,.0155896
2015,2,12,-.0045014
2015,2,13,.0005965
2015,2,18,.0036127
2015,2,19,-.0141207
2015,2,20,-.0004658
2015,2,23,-.0224188
2015,2,24,-.0029448
2015,2,25,-.0018149
2015,2,26,.0161842
2015,2,27,.0303902
2015,3,2,-.0074793
2015,3,3,.0062164
2015,3,4,.003155
2015,3,5,-.0037987
2015,3,6,.0017627
2015,3,9,.0044621
2015,3,10,-.0078169
2015,3,11,-.0093817
2015,3,12,-.0010145
2015,3,13,.013419
2015,3,16,-.0116343
2015,3,17,.0183928
2015,3,18,.0051054
2015,3,19,-.0041716
2015,3,20,-.005163
2015,3,23,.0049846
2015,3,24,.0083154
2015,3,25,.0017897
2015,3,26,-.0005171
2015,3,27,-.0083328
2015,3,30,-.0007652
2015,3,31,-.0068381
2015,4,1,.0038964
2015,4,2,.0058488
2015,4,6,.0055424
2015,4,7,-.0055811
2015,4,8,-.0052493
2015,4,9,-.0040144
2015,4,10,.0134729
2015,4,13,-.0005603
2015,4,14,-.0010007
2015,4,15,.004129
2015,4,16,-.0016852
2015,4,17,.002219
2015,4,20,.0015077
2015,4,22,.0075593
2015,4,23,-.0030102
2015,4,24,.0046548
2015,4,27,-.0069079
2015,4,28,-.0052655
2015,4,29,-.0036324
2015,4,30,-.0013763
2015,5,4,-.0062217
2015,5,5,.012507
2015,5,6,-.0061682
2015,5,7,-.0157791
2015,5,8,-.0039343
2015,5,11,.0178633
2015,5,12,-.0142951
2015,5,13,-.0031456
2015,5,14,-.0081604
2015,5,15,-.0024815
2015,5,18,.0111413
2015,5,19,-.0027565
2015,5,20,-.0026274
2015,5,21,-.003907
2015,5,22,-.0038366
2015,5,25,.0067336
2015,5,26,.0040507
2015,5,27,.0016735
2015,5,28,-.00073
2015,5,29,-.0019768
2015,6,1,.0061476
2015,6,2,.0013202
2015,6,3,-.009283
2015,6,5,.001309
2015,6,8,-.0083936
2015,6,9,-.0052743
2015,6,10,-.0027629
2015,6,11,.0004495
2015,6,12,-.0002689
2015,6,15,.0044941
2015,6,16,.0028287
2015,6,17,.0022118
2015,6,18,.0096035
2015,6,19,-.0023185
2015,6,22,.0015124
2015,6,23,.0041578
2015,6,24,.0006074
2015,6,25,-.0071246
2015,6,26,.0213416
2015,6,29,-.004148
2015,6,30,-.0152857
2015,7,1,-.0086663
2015,7,2,-.0025398
2015,7,3,-.0087769
2015,7,6,-.0066251
2015,7,7,-.0038097
2015,7,8,.004396
2015,7,10,-.0005432
2015,7,13,.0046982
2015,7,14,-.0060647
2015,7,15,-.004476
2015,7,16,.0070264
2015,7,17,-.0013617
2015,7,20,-.0118036
2015,7,21,-.0022013
2015,7,22,-.0037686
2015,7,23,.013593
2015,7,24,-.0139675
2015,7,27,-.0125502
2015,7,28,.0205775
2015,7,29,.0015509
2015,7,30,-.0007432
2015,7,31,-.0027525
2015,8,3,.0045889
2015,8,4,.0056743
2015,8,5,.0011782
2015,8,6,.0109356
2015,8,7,-.006047
2015,8,10,-.0020956
2015,8,11,-.0074343
2015,8,12,-.0020464
2015,8,13,-.0104151
2015,8,14,.0017009
2015,8,17,-.0194409
2015,8,18,-.0057017
2015,8,19,-.0001599
2015,8,20,.007448
2015,8,21,-.013336
2015,8,24,-.0295121
2015,8,25,-.0016259
2015,8,26,.0067699
2015,8,27,.0112184
2015,8,28,-.0005085
2015,8,31,.0161553
2015,9,1,.0018639
2015,9,2,.0202888
2015,9,3,-.008494
2015,9,4,.0054934
2015,9,8,.0120019
2015,9,9,.0003326
2015,9,10,.0166002
2015,9,11,.0179673
2015,9,14,-.0079552
2015,9,15,.0010539
2015,9,16,.0039385
2015,9,17,.0076387
2015,9,18,.0149444
2015,9,21,.0024228
2015,9,22,.0029936
2015,9,23,-.0199095
2015,9,24,.0160028
2015,9,25,-.004952
2015,9,28,-.0059071
2015,9,29,-.0171482
2015,9,30,-.0115
2015,10,1,-.0070114
2015,10,2,-.0149592
2015,10,5,.0053531
2015,10,6,-.0029434
2015,10,7,.0033382
2015,10,8,-.0033769
2015,10,9,-.003607
2015,10,13,-.0040291
2015,10,14,-.0020269
2015,10,15,.0005042
2015,10,16,-.00175
2015,10,19,-.0052811
2015,10,20,-.0085976
2015,10,21,.0053932
2015,10,22,-.0029865
2015,10,23,-.0033388
2015,10,26,.0038583
2015,10,27,-.0136418
2015,10,28,-.0048526
2015,10,29,.0095905
2015,10,30,.0033017
2015,11,3,-.0107466
2015,11,4,.0001583
2015,11,5,.0002295
2015,11,6,.0051807
2015,11,9,.0082806
2015,11,10,.0068976
2015,11,11,-.0012024
2015,11,12,-.0077434
2015,11,13,-.0030009
2015,11,16,-.0067584
2015,11,17,-.0148373
2015,11,18,-.0007607
2015,11,19,-.0036715
2015,11,23,-.0087808
2015,11,24,.0063046
2015,11,25,-.0038526
2015,11,26,.0030504
2015,11,27,.0009059
2015,11,30,-.0017947
2015,12,1,-.018165
2015,12,2,.0058304
2015,12,3,-.0034141
2015,12,4,-.0193704
2015,12,7,-.0188973
2015,12,8,-.0061011
2015,12,9,.00036
2015,12,10,-.0033639
2015,12,11,.0048342
2015,12,14,.0023671
2015,12,15,.0147317
2015,12,16,.0075701
2015,12,17,-.0041433
2015,12,18,.0105656
2015,12,21,-.014111
2015,12,22,.0122837
2015,12,23,.0075727
2015,12,28,-.009267
2015,12,29,-.0054772
2015,12,30,.0069633
2016,1,4,-.0055678
2016,1,5,-.0121959
2016,1,6,-.0303992
2016,1,7,-.0127057
2016,1,8,.015245
2016,1,11,.00207
2016,1,12,-.0207372
2016,1,13,-.0152008
2016,1,14,.000027
2016,1,15,-.0050746
2016,1,18,-.0010062
2016,1,19,-.007519
2016,1,20,-.0011863
2016,1,21,-.0005166
2016,1,22,-.0046801
2016,1,26,-.0071967
2016,1,27,.0058125
2016,1,28,-.0054414
2016,1,29,-.001982
2016,2,1,.0146367
2016,2,2,.0020289
2016,2,3,.0213974
2016,2,4,.032451
2016,2,5,.0117989
2016,2,10,-.0006933
2016,2,11,-.012827
2016,2,12,.0039453
2016,2,15,.0235063
2016,2,16,.0405052
2016,2,17,.0030901
2016,2,18,-.0201978
2016,2,19,.0082011
2016,2,22,.0073396
2016,2,23,-.0034489
2016,2,24,.007475
2016,2,25,-.00519
2016,2,26,.0087857
2016,2,29,-.014485
2016,3,1,-.0058614
2016,3,2,-.001707
2016,3,3,.0432731
2016,3,4,.0150642
2016,3,7,.0055402
2016,3,8,-.0002348
2016,3,9,.0115069
2016,3,10,.0054085
2016,3,11,.018972
2016,3,14,-.012757
2016,3,15,-.0387439
2016,3,16,.0060548
2016,3,17,.023109
2016,3,18,.0027776
2016,3,21,.0067329
2016,3,22,.0119884
2016,3,23,-.0051407
2016,3,24,.0030245
2016,3,28,.0071695
2016,3,29,-.0043772
2016,3,30,.0072017
2016,3,31,-.0059482
2016,4,1,.0062901
2016,4,4,-.0194233
2016,4,5,-.0068333
2016,4,6,-.0176522
2016,4,7,-.0197502
2016,4,8,.029979
2016,4,11,.0149344
2016,4,12,.0221372
2016,4,13,.0302497
2016,4,14,-.0233802
2016,4,15,.0017447
2016,4,18,.0023044
2016,4,19,.0153878
2016,4,20,.0020274
2016,4,22,.0005786
2016,4,25,.0003854
2016,4,26,.0042753
2016,4,27,.0059037
2016,4,28,.0006605
2016,4,29,-.0013058
2016,5,2,-.0082077
2016,5,3,-.02271
2016,5,4,.012589
2016,5,5,-.0001607
2016,5,6,.0081696
2016,5,9,-.0214999
2016,5,10,.0029899
2016,5,11,.0181498
2016,5,12,-.0130964
2016,5,13,-.0102157
2016,5,16,-.0095303
2016,5,17,-.0089841
2016,5,18,-.0173207
2016,5,19,-.0099152
2016,5,20,.0024208
2016,5,23,.0011103
2016,5,24,-.0102337
2016,5,25,.0082465
2016,5,27,-.0026739
2016,5,30,.0017384
2016,5,31,-.0052882
2016,6,1,.0090948
2016,6,2,-.0024724
2016,6,3,.0031915
2016,6,6,.0013247
2016,6,7,-.0042249
2016,6,8,.0206381
2016,6,9,-.0091949
2016,6,10,-.0073576
2016,6,13,-.0013727
2016,6,14,-.0100158
2016,6,15,.0096825
2016,6,16,-.0069043
2016,6,17,.0008045
2016,6,20,-.0037621
2016,6,21,-.0126809
2016,6,22,.0159925
2016,6,23,.0111704
2016,6,24,-.0082786
2016,6,27,-.0129523
2016,6,28,.0166708
2016,6,29,-.0032455
2016,6,30,-.0028384
2016,7,1,.0109205
2016,7,4,.0054332
2016,7,5,.0052436
2016,7,6,.0101073
2016,7,7,-.0041429
2016,7,8,.0120329
2016,7,11,.0196606
2016,7,12,.0056031
2016,7,13,.0066564
2016,7,14,.0228291
2016,7,15,.0088273
2016,7,18,.0210267
2016,7,19,-.0009538
2016,7,20,.0030798
2016,7,21,.0118766
2016,7,22,.0035979
2016,7,25,.0010535
2016,7,26,-.0030631
2016,7,27,.0084747
2016,7,28,-.0025827
2016,7,29,.0042343
2016,8,1,-.0101874
2016,8,2,-.0056848
2016,8,3,.0205004
2016,8,4,.0192708
2016,8,5,.0056427
2016,8,8,-.0112685
2016,8,9,.0063091
2016,8,10,-.0054353
2016,8,11,.0062306
2016,8,12,-.0102823
2016,8,15,.0031645
2016,8,16,.005313
2016,8,17,-.0031893
2016,8,18,.0099888
2016,8,19,.005419
2016,8,22,-.0032699
2016,8,23,-.0030866
2016,8,24,-.0083708
2016,8,25,-.0017654
2016,8,26,.0065863
2016,8,29,-.0004505
2016,8,30,-.0045868
2016,8,31,.0073482
2016,9,1,-.0063374
2016,9,2,.0153453
2016,9,5,.0077256
2016,9,6,-.0168436
2016,9,8,.0002792
2016,9,9,-.0112802
2016,9,12,-.0093612
2016,9,13,-.0179631
2016,9,14,.0087471
2016,9,15,.002447
2016,9,16,-.0161633
2016,9,19,-.0096001
2016,9,20,-.0023148
2016,9,21,.0133325
2016,9,22,-.0026894
2016,9,23,.0023001
2016,9,26,-.0015918
2016,9,27,-.0043083
2016,9,28,.0077866
2016,9,29,.0028334
2016,9,30,-.0039355
2016,10,3,-.0015424
2016,10,4,-.0058683
2016,10,5,.0035041
2016,10,6,.004895
2016,10,7,.006688
2016,10,10,.0090142
2016,10,11,.0035758
2016,10,13,-.0079546
2016,10,14,.003688
2016,10,17,.0008048
2016,10,18,.0058333
2016,10,19,.0097925
2016,10,20,.0053044
2016,10,21,.0113836
2016,10,24,.0056683
2016,10,25,-.0023803
2016,10,26,.0032457
2016,10,27,.014998
2016,10,28,.0060966
2016,10,31,-.0042948
2016,11,1,.0024669
2016,11,3,-.0070163
2016,11,4,.0031351
2016,11,7,.0181533
2016,11,8,-.0027594
2016,11,9,-.0022131
2016,11,10,.0015157
2016,11,11,-.0329633
2016,11,14,-.0049603
2016,11,16,-.0098477
2016,11,17,-.0045704
2016,11,18,.0019061
2016,11,21,.0120908
2016,11,22,-.0004541
2016,11,23,.0160036
2016,11,24,.0081606
2016,11,25,-.0011513
2016,11,28,.0016226
2016,11,29,-.0016897
2016,11,30,.0057101
2016,12,1,-.0027445
2016,12,2,.0143466
2016,12,5,.0058373
2016,12,6,-.0076868
2016,12,7,-.0009294
2016,12,8,-.0042344
2016,12,9,.0004564
2016,12,12,-.0038633
2016,12,13,-.0006606
2016,12,14,.002155
2016,12,15,.0149377
2016,12,16,.0011612
2016,12,19,-.0162381
2016,12,20,-.0072524
2016,12,21,-.0032095
2016,12,22,-.0129749
2016,12,23,-.0007106
2016,12,26,.0067896
2016,12,27,-.0028121
2016,12,28,.0031867
2016,12,29,-.0141302
2017,1,2,.018596
2017,1,3,.0041127
2017,1,4,.0078225
2017,1,5,.0218139
2017,1,6,.0089738
2017,1,9,-.0017708
2017,1,10,.014703
2017,1,11,.0127494
2017,1,12,.0190111
2017,1,13,.0145444
2017,1,16,.0183432
2017,1,17,.0093385
2017,1,18,-.0141117
2017,1,19,-.007063
2017,1,20,.0058977
2017,1,23,.0130711
2017,1,24,-.0003432
2017,1,26,.0020477
2017,1,27,.0071522
2017,1,30,-.0129975
2017,1,31,.0209452
2017,2,1,.0133248
2017,2,2,-.0025811
2017,2,3,.0029483
2017,2,6,.0027011
2017,2,7,-.0052487
2017,2,8,-.0010597
2017,2,9,.0086218
2017,2,10,.0162309
2017,2,13,.0009749
2017,2,14,-.0061205
2017,2,15,-.0016427
2017,2,16,.0034498
2017,2,17,.0016973
2017,2,20,.0093714
2017,2,21,.005097
2017,2,22,-.0129995
2017,2,23,-.0217706
2017,2,24,.0068129
2017,3,1,.0111544
2017,3,2,.0015036
2017,3,3,.0121232
2017,3,6,.0117875
2017,3,7,.006011
2017,3,8,-.0145963
2017,3,9,-.0058938
2017,3,10,-.0067278
2017,3,13,.0087219
2017,3,14,-.0043455
2017,3,15,.0064893
2017,3,16,-.0125646
2017,3,17,-.0120721
2017,3,20,-.0033415
2017,3,21,-.0202005
2017,3,22,.0068935
2017,3,23,.0016782
2017,3,24,-.0134813
2017,3,27,.0015542
2017,3,28,-.0070916
2017,3,29,.0020935
2017,3,30,.0063287
2017,3,31,.0007185
2017,4,3,-.0022465
2017,4,4,-.0039162
2017,4,5,-.0149367
2017,4,6,-.0132338
2017,4,7,-.0017683
2017,4,10,-.0036458
2017,4,11,.0015335
2017,4,12,-.0106617
2017,4,13,-.0024287
2017,4,17,.0093948
2017,4,18,-.009054
2017,4,19,-.0041274
2017,4,20,-.0013797
2017,4,24,.0008356
2017,4,25,.0040462
2017,4,26,-.0036663
2017,4,27,-.0105013
2017,4,28,-.000914
2017,5,2,.0048667
2017,5,3,-.0017733
2017,5,4,-.0223304
2017,5,5,.0043926
2017,5,8,-.0104908
2017,5,9,.0058864
2017,5,10,-.0096354
2017,5,11,-.0007714
2017,5,12,-.0024739
2017,5,15,.0071041
2017,5,16,.0034821
2017,5,17,.0016637
2017,5,18,-.0561686
2017,5,19,.0180343
2017,5,22,-.0150355
2017,5,23,-.003275
2017,5,24,.0029714
2017,5,25,-.0069502
2017,5,26,.0034973
2017,5,29,.0037835
2017,5,30,-.002417
2017,5,31,-.0071455
2017,6,1,-.003297
2017,6,2,-.0025485
2017,6,5,-.0034228
2017,6,6,.0048595
2017,6,7,-.0106027
2017,6,8,.0006179
2017,6,9,.003166
2017,6,12,.0116117
2017,6,13,-.0002944
2017,6,14,.0032405
2017,6,16,-.0066525
2017,6,19,-.0074114
2017,6,20,-.0093582
2017,6,21,.0061018
2017,6,22,.017406
2017,6,23,-.0003359
2017,6,26,.0057512
2017,6,27,.0083614
2017,6,28,.0112095
2017,6,29,.0030852
2017,6,30,.0009298
2017,7,3,.0063629
2017,7,4,.0062592
2017,7,5,-.0004462
2017,7,6,.007723
2017,7,7,-.0063188
2017,7,10,-.0003047
2017,7,11,.0111673
2017,7,12,.0144836
2017,7,13,-.0116712
2017,7,14,.0055949
2017,7,17,.0080426
2017,7,18,-.0022969
2017,7,19,.0031388
2017,7,20,-.0024481
2017,7,21,-.0072613
2017,7,24,.0060746
2017,7,25,.0106135
2017,7,26,-.0071893
2017,7,27,-.0077249
2017,7,28,.0044869
2017,7,31,-.0003518
2017,8,1,-.0070868
2017,8,2,.0167585
2017,8,3,.0021565
2017,8,4,.0041714
2017,8,7,.008364
2017,8,8,.0053171
2017,8,9,-.0118194
2017,8,10,.0001258
2017,8,11,-.0013033
2017,8,14,-.0019925
2017,8,15,.0002923
2017,8,16,.0013374
2017,8,17,.0004276
2017,8,18,.005571
2017,8,21,.0045922
2017,8,22,.0218579
2017,8,23,-.0014105
2017,8,24,-.0051821
2017,8,25,.0016727
2017,8,28,-.0035113
2017,8,29,.0008388
2017,8,30,.0078064
2017,8,31,.000214
2017,9,1,.003043
2017,9,4,.0044581
2017,9,5,-.000352
2017,9,6,.0082242
2017,9,8,-.0067813
2017,9,11,.0061923
2017,9,12,-.0095274
2017,9,13,-.0013161
2017,9,14,.0002051
2017,9,15,.0010182
2017,9,18,.0093402
2017,9,19,-.0002354
2017,9,20,-.0009632
2017,9,21,-.0036814
2017,9,22,-.0055173
2017,9,25,-.01617
2017,9,26,.0038051
2017,9,27,-.0015406
2017,9,28,-.0055687
2017,9,29,.0083716
2017,10,2,.0044883
2017,10,3,.0086132
2017,10,4,-.008927
2017,10,5,.0004253
2017,10,6,3.62e-06
2017,10,9,-.0009045
2017,10,10,.0056076
2017,10,11,-.002812
2017,10,13,.0047027
2017,10,16,.0004002
2017,10,17,.0021
2017,10,18,-.012935
2017,10,19,.0009872
2017,10,20,-.0008383
2017,10,23,-.0032175
2017,10,24,.0040855
2017,10,25,.0061083
2017,10,26,.0025173
2017,10,27,-.0082741
2017,10,30,-.0085875
2017,10,31,-.00285
2017,11,1,-.0010016
2017,11,3,.0033774
2017,11,6,.000617
2017,11,7,-.0097356
2017,11,8,-.0015197
2017,11,9,-.0105467
2017,11,10,-.003207
2017,11,13,.0057535
2017,11,14,-.0137656
2017,11,16,-.0035584
2017,11,17,.0062667
2017,11,21,.0068331
2017,11,22,.012176
2017,11,23,.0044833
2017,11,24,.0060686
2017,11,27,-.0000807
2017,11,28,.0022249
2017,11,29,.0034824
2017,11,30,.0026083
2017,12,1,.0025582
2017,12,4,.0107643
2017,12,5,-.0043526
2017,12,6,.0015254
2017,12,7,-.0034647
2017,12,8,.0010596
2017,12,11,.0085473
2017,12,12,-.0003936
2017,12,13,-.0058289
2017,12,14,-.006565
2017,12,15,.0064355
2017,12,18,-.0047079
2017,12,19,.0009784
2017,12,20,.0066248
2017,12,21,.0050018
2017,12,22,.0064117
2017,12,26,-.0016306
2017,12,27,-.0000565
2017,12,28,.0038661
2018,1,2,.0097627
2018,1,3,.0067815
2018,1,4,.0071979
2018,1,5,-.0013816
2018,1,8,.0052838
2018,1,9,-.0071509
2018,1,10,.0001114
2018,1,11,.0155738
2018,1,12,-.0057509
2018,1,15,-.0008782
2018,1,16,-.0033638
2018,1,17,-.000437
2018,1,18,-.0003908
2018,1,19,.0009634
2018,1,22,.0020041
2018,1,23,-.0030578
2018,1,24,.0108336
2018,1,26,.0108303
2018,1,29,.0026709
2018,1,30,-.0025676
2018,1,31,.0015893
2018,2,1,.0007678
2018,2,2,.0060747
2018,2,5,-.010203
2018,2,6,.0097881
2018,2,7,-.0022733
2018,2,8,.0031004
2018,2,9,.0038316
2018,2,14,.0087252
2018,2,15,-.0003276
2018,2,16,.0122168
2018,2,19,-.0007958
2018,2,20,-.0082691
2018,2,21,-.003815
2018,2,22,-.0012029
2018,2,23,.0082307
2018,2,26,.0125948
2018,2,27,-.0034283
2018,2,28,-.0079834
2018,3,1,-.0007917
2018,3,2,-.0025569
2018,3,5,.01189
2018,3,6,-.0055534
2018,3,7,-.002682
2018,3,8,.0057951
2018,3,9,-.0036954
2018,3,12,.0044207
2018,3,13,-.0005169
2018,3,14,.0007171
2018,3,15,-.0021637
2018,3,16,.0013571
2018,3,19,-.0054652
2018,3,20,.0081098
2018,3,21,-.0046119
2018,3,22,-.0045215
2018,3,23,.0062031
2018,3,26,.0037024
2018,3,27,-.0003331
2018,3,28,-.009451
2018,3,29,.0017701
2018,4,2,.0029928
2018,4,3,-.0012601
2018,4,4,-.0018614
2018,4,5,.0097609
2018,4,6,.008223
2018,4,9,-.0090044
2018,4,10,.0067559
2018,4,11,.002001
2018,4,12,.0002761
2018,4,13,.0012336
2018,4,16,-.0054528
2018,4,17,.0080005
2018,4,18,.016729
2018,4,19,-.00148
2018,4,20,.0035586
2018,4,23,.0056831
2018,4,24,-.0032202
2018,4,25,3.78e-06
2018,4,26,.0038957
2018,4,27,-.0008791
2018,4,30,.0009791
2018,5,2,-.004947
2018,5,3,.0083817
2018,5,4,.0041413
2018,5,7,.0154257
2018,5,8,.003901
2018,5,9,.0115067
2018,5,10,.0004018
2018,5,11,-.0044735
2018,5,14,.0024846
2018,5,15,.0029595
2018,5,16,.0007615
2018,5,17,.0078989
2018,5,18,.0008118
2018,5,21,-.0081473
2018,5,22,-.0114114
2018,5,23,.0049168
2018,5,24,-.0203542
2018,5,25,-.0034036
2018,5,28,-.0163648
2018,5,29,.0123701
2018,5,30,.0046659
2018,6,1,-.0078021
2018,6,4,-.0005175
2018,6,5,.0091827
2018,6,6,.0045744
2018,6,7,-.0069038
2018,6,8,-.0200373
2018,6,11,-.0017121
2018,6,12,.006048
2018,6,13,-.0090103
2018,6,14,-.006044
2018,6,15,-.007319
2018,6,18,.0021461
2018,6,19,-.0031967
2018,6,20,.0174268
2018,6,21,-.0063673
2018,6,22,-.0019698
2018,6,25,-.0031639
2018,6,26,.0019581
2018,6,27,.0091883
2018,6,28,-.0008934
2018,6,29,.0054055
2018,7,2,.0098307
2018,7,3,.0067604
2018,7,4,.0177651
2018,7,5,-.0049422
2018,7,6,.0036426
2018,7,10,-.0095732
2018,7,11,-.0062519
2018,7,12,.013457
2018,7,13,.0002466
2018,7,16,-.0085195
2018,7,17,-.0032321
2018,7,18,.00149
2018,7,19,-.0033421
2018,7,20,.0044579
2018,7,23,.0052392
2018,7,24,-.0051311
2018,7,25,-.0035037
2018,7,26,-.0014413
2018,7,27,.0059999
2018,7,30,.0041981
2018,7,31,-.0042469
2018,8,1,.0016814
2018,8,2,.0053381
2018,8,3,.0021171
2018,8,6,.0107317
2018,8,7,-.0097889
2018,8,8,.0041219
2018,8,9,-.0100845
2018,8,10,-.0040375
2018,8,13,-.0026509
2018,8,14,-.0069416
2018,8,15,-.0003951
2018,8,16,.0023358
2018,8,17,.0070587
2018,8,20,.0064447
2018,8,21,.000035
2018,8,22,.0078567
2018,8,23,-.0006828
2018,8,24,-.0006619
2018,8,27,.0029969
2018,8,28,-.0028909
2018,8,29,.0051628
2018,8,30,.006101
2018,8,31,.0026237
2018,9,3,-.0086097
2018,9,4,.0030467
2018,9,5,-.0049139
2018,9,6,.0027736
2018,9,10,.0004291
2018,9,11,-.0020354
2018,9,12,.0143559
2018,9,13,.0010943
2018,9,14,-.0063883
2018,9,17,-.0109206
2018,9,18,.0058168
2018,9,19,.0077907
2018,9,20,-.0014685
2018,9,21,-.0064748
2018,9,24,-.0042009
2018,9,25,.0026621
2018,9,26,.0007554
2018,9,27,-.0019726
2018,9,28,.0023917
2018,10,1,.0060922
2018,10,2,-.0023947
2018,10,3,.0033774
2018,10,4,.0138481
2018,10,5,-.004343
2018,10,8,.0102065
2018,10,9,.0174906
2018,10,10,-.0060999
2018,10,11,.0051699
2018,10,15,.0181438
2018,10,16,.0064863
2018,10,17,-.0035682
2018,10,18,-.0075583
2018,10,19,-.0112104
2018,10,22,.0169095
2018,10,23,.0025769
2018,10,24,.0065972
2018,10,25,.0036712
2018,10,26,.0131764
2018,10,29,-.0048924
2018,10,30,-.000854
2018,10,31,-.0023479
2018,11,1,-.0077668
2018,11,5,.0014174
2018,11,6,.0056322
2018,11,7,-.0030631
2018,11,8,.0077398
2018,11,9,-.0008983
2018,11,12,.0006521
2018,11,13,-.0087175
2018,11,14,-.0087226
2018,11,16,.006757
2018,11,19,-.0102312
2018,11,21,.0086273
2018,11,22,-.0046
2018,11,23,-.0111428
2018,11,26,.0031558
2018,11,27,.0035828
2018,11,28,-.0055198
2018,11,29,-.0029043
2018,11,30,.0076542
2018,12,3,.0056163
2018,12,4,-.0011512
2018,12,5,.0007118
2018,12,6,.0010691
2018,12,7,.0079947
2018,12,10,-.0010449
2018,12,11,-.0027401
2018,12,12,-.0046745
2018,12,13,.0121621
2018,12,14,-.0010781
2018,12,17,.0045963
2018,12,18,.0023417
2018,12,19,-.0052487
2018,12,20,-.0079079
2018,12,21,-.0099701
2018,12,26,.0076087
2018,12,27,-.000221
2018,12,28,.005654
2019,1,2,.0120295
2019,1,3,.00703
2019,1,4,.0073677
2019,1,7,.0063516
2019,1,8,.0034451
2019,1,9,-.0085835
2019,1,10,-.0062898
2019,1,11,.0023555
2019,1,14,.0000399
2019,1,15,-.0054222
2019,1,16,-.0000938
2019,1,17,.0051157
2019,1,18,-.0054641
2019,1,21,.0015801
2019,1,22,-.0007009
2019,1,23,.0021853
2019,1,24,.0009667
2019,1,28,-.0098612
2019,1,29,-.0022619
2019,1,30,.0027474
2019,1,31,-.0006999
2019,2,1,-.0038683
2019,2,4,-.0033391
2019,2,5,.0016272
2019,2,6,.0028396
2019,2,7,-.0097281
2019,2,8,.0102326
2019,2,11,-.0047368
2019,2,12,.0060651
2019,2,13,.0043786
2019,2,14,.0008803
2019,2,15,.0040104
2019,2,18,-.0032872
2019,2,19,.0014971
2019,2,20,.0040401
2019,2,21,-.0003398
2019,2,22,.0047028
2019,2,25,.0006456
2019,2,26,-.0065959
2019,2,27,.0058007
2019,2,28,-.0037606
2019,3,1,.0072276
2019,3,6,-.0029935
2019,3,7,-.0008224
2019,3,8,.0015488
2019,3,11,.0025418
2019,3,12,-.0002065
2019,3,13,.0079801
2019,3,14,.0032771
2019,3,15,.0084603
2019,3,18,.0070465
2019,3,19,-.0004344
2019,3,20,.0022437
2019,3,21,-.000185
2019,3,22,-.0068533
2019,3,25,.0062429
2019,3,26,-.0002785
2019,3,27,-.0133178
2019,3,28,-.0014384
2019,3,29,.0007918
2019,4,1,.0087697
2019,4,2,-.001246
2019,4,3,-.0038297
2019,4,4,-.004342
2019,4,5,.0009945
2019,4,8,.0082711
2019,4,9,-.0028921
2019,4,10,.0097462
2019,4,11,-.0083876
2019,4,12,-.0088129
2019,4,15,.0022632
2019,4,16,.0105851
2019,4,17,.0036148
2019,4,18,.0007979
2019,4,22,.0011659
2019,4,23,.0008924
2019,4,24,-.0057774
2019,4,25,-.0034464
2019,4,26,.0059336
2019,4,29,.0001817
2019,4,30,-.0007686
2019,5,2,-.0048142
2019,5,3,.0060548
2019,5,6,.0010987
2019,5,7,.0044638
2019,5,8,-.0032976
2019,5,9,-.0025005
2019,5,10,.0063149
2019,5,13,-.0022072
2019,5,14,.0037386
2019,5,15,-.0090513
2019,5,16,-.007734
2019,5,17,-.0046188
2019,5,20,-.0001826
2019,5,21,.000247
2019,5,22,.0011894
2019,5,23,-.0031336
2019,5,24,-.0011591
2019,5,27,.0054504
2019,5,28,-.0021933
2019,5,29,-.0011181
2019,5,30,.0045487
2019,5,31,.0006605
